"","SEXO","EDAD","NACIO","RAMA","T_UNIV","DISCA","LUG_RES_PAIS","PAIS_NAC_PADRE","ESTUDIOS_PADRE","PAIS_NAC_MADRE","ESTUDIOS_MADRE","BECA","EXTRANJERO","MOTIVO","VOLVERIA","MISMA_CARRERA","OTRO_GRADO","MASTER","DOCTORADO","EST_ARTIST","CICLO_SUP","CICLO_MED","OTROS_EST","NUM_EST","IDIOMAS","TECH","MV_ESP","MV_FUE","SIT_LABORAL","SIT_PROFESIONAL","TR_SUELDO","FORMAC_TR","RAMA_TR","USO_ESTUD_TR","F_TEOR_TR","F_PRAC_TR","F_IDIOM_TR","F_TECH_TR","F_PERSON_TR","F_GEST_TR","OTRO_TRAB","EST_CIVIL","HOGAR","EMPLEADO_PRODUCTIVO"
"89","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","4_S","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","1_B","No","No","E","TT","1_<700","3","Si","Si","5","4","1","1","5","4","No","2_C","4_PcH","Si"
"90","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","No","No","L","Si","Si","Si","Si","No","No","No","No","Si","1","1","2_M","No","No","E","TT","2_700-999","3","Si","Si","3","4","4","4","5","4","No","1_S","4_PcH","Si"
"91","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","Si","P","Si","Si","Si","Si","No","No","No","No","Si","1","1","2_M","No","No","E","TP","3_1000-1499","4","No","No","2","3","4","4","5","5","No","1_S","2_ScH","No"
"92","H","3_>=35","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","P","Si","Si","Si","Si","No","No","No","No","Si","2","1","2_M","Si","No","E","TT","4_1500-1999","2","Si","Si","4","4","3","4","5","5","Si","1_S","5_Otr","Si"
"93","M","3_>=35","E","CCSS","PuP","No","E","E","4_S","E","4_S","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","0","2_M","Si","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","4_PcH","No"
"94","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","No","No","L","No","No","No","Si","No","No","No","No","Si","0","2","2_M","No","Si","E","TT","3_1000-1499","7","No","No","1","1","5","3","4","3","Si","1_S","1_UNI","No"
"95","M","2_30-34","E","CCSS","PuP","No","E","E","5_B","E","8_U","Si","No","L","Si","No","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TT","2_700-999","3","Si","No","2","2","3","4","5","4","Si","1_S","3_PsH","No"
"96","H","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","Si","Si","No","No","No","No","Si","1","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","5","4","2","3","5","5","No","1_S","4_PcH","Si"
"97","M","1_<30","E","CCSS","PuP","No","E","E","6_PM","E","6_PM","Si","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","Si","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"98","M","3_>=35","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","3","2_M","No","No","E","TP","4_1500-1999","4","Si","Si","1","1","1","1","1","1","No","5_D","2_ScH","Si"
"99","M","3_>=35","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","No","No","L","Si","Si","Si","Si","No","No","Si","No","Si","1","1","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","5","5","4","3","5","4","Si","2_C","4_PcH","Si"
"100","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","3_A","No","No","E","TT","4_1500-1999","2","Si","Si","5","1","3","5","5","5","No","1_S","2_ScH","Si"
"101","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","Si","L","Si","No","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","2","5","4","4","5","5","No","1_S","3_PsH","Si"
"102","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","5_B","No","No","P","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TT","3_1000-1499","3","Si","Si","4","4","4","2","5","2","No","1_S","1_UNI","Si"
"103","H","3_>=35","E","CCSS","PuP","No","E","E","6_PM","E","4_S","No","No","P","Si","No","Si","No","No","No","Si","No","Si","1","2","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","4","3","2","3","5","4","No","1_S","4_PcH","Si"
"104","M","3_>=35","E","CCSS","PuV","No","E","E","2_PI","E","2_PI","No","No","L","Si","Si","Si","No","No","Si","No","No","Si","1","1","2_M","No","No","E","TP","5_2000-2499","3","Si","Si","5","5","4","5","5","4","No","1_S","3_PsH","Si"
"105","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","Si","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"106","M","3_>=35","E","CCSS","PuP","No","E","E","4_S","E","3_PC","No","No","L","Si","Si","Si","No","No","No","Si","No","Si","2","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","4","4","4","3","5","5","No","2_C","4_PcH","Si"
"107","M","3_>=35","E","CCSS","PuV","Si","E","E","3_PC","E","3_PC","Si","No","L","Si","Si","Si","No","No","No","No","No","Si","1","0","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","4","5","1","5","4","4","No","2_C","4_PcH","Si"
"108","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","No","No","P","Si","No","Si","No","No","No","No","No","Si","1","0","2_M","Si","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","4_PcH","No"
"109","M","2_30-34","E","CCSS","PrV","No","E","E","7_PS","E","6_PM","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","5","4","2","5","5","5","No","2_C","4_PcH","Si"
"110","M","2_30-34","E","CCSS","PuP","No","E","E","6_PM","E","5_B","No","No","L","No","No","No","No","No","No","No","No","No","0","2","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","3","3","1","3","5","5","No","1_S","3_PsH","Si"
"111","M","1_<30","E","CCSS","PuP","No","E","E","1_A","E","3_PC","Si","No","L","Si","No","No","No","No","No","No","No","No","0","1","3_A","Si","No","E","TT","3_1000-1499","3","Si","Si","5","4","2","3","4","4","No","1_S","4_PcH","Si"
"112","M","2_30-34","E","CCSS","PrV","No","E","E","3_PC","E","2_PI","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","4","4","4","4","4","4","Si","1_S","1_UNI","Si"
"113","M","2_30-34","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TP","1_<700","6","No","Si","2","3","1","2","4","2","No","1_S","4_PcH","No"
"114","H","3_>=35","E","CCSS","PuV","No","E","E","3_PC","E","4_S","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","2","1_B","No","No","E","TT","2_700-999","3","Si","Si","5","5","2","3","5","4","Si","1_S","3_PsH","Si"
"115","M","3_>=35","E","CCSS","PrV","No","E","E","3_PC","E","2_PI","No","No","P","Si","Si","Si","No","No","No","No","No","Si","1","2","1_B","No","No","E","TP","5_2000-2499","3","Si","Si","4","5","2","3","4","2","No","2_C","3_PsH","Si"
"116","M","1_<30","E","CCSS","PuP","No","O","E","8_U","E","4_S","Si","Si","L","Si","No","No","No","No","No","No","No","No","0","2","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","3","4","5","2","5","3","No","2_C","4_PcH","Si"
"117","M","1_<30","E","CCSS","PuP","No","O","E","6_PM","E","6_PM","Si","Si","P","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","4","4","4","3","5","4","No","1_S","3_PsH","Si"
"118","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","No","No","No","No","No","No","No","No","0","1","1_B","No","No","E","TT","3_1000-1499","4","Si","Si","2","2","1","3","5","5","No","1_S","4_PcH","Si"
"119","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","3_PC","Si","No","L","No","No","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TT","3_1000-1499","4","Si","Si","4","4","2","3","2","5","Si","1_S","3_PsH","Si"
"120","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","8_U","Si","Si","L","Si","Si","Si","No","No","No","No","No","Si","1","2","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","5","5","2","2","2","2","No","1_S","3_PsH","Si"
"121","M","3_>=35","E","CCSS","PrV","No","E","E","2_PI","E","2_PI","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","1_B","No","No","E","TP","4_1500-1999","3","No","No","5","4","3","4","2","3","Si","2_C","4_PcH","No"
"122","M","2_30-34","E","CCSS","PrP","No","E","E","8_U","E","4_S","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","2","1_B","No","Si","E","TT","1_<700","3","Si","Si","5","3","2","2","5","5","Si","1_S","1_UNI","Si"
"123","M","1_<30","E","CCSS","PuP","No","E","E","6_PM","E","6_PM","No","No","P","Si","Si","Si","No","No","No","Si","No","Si","1","0","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","5","5","3","2","2","2","Si","1_S","3_PsH","Si"
"124","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","5_B","Si","No","L","Si","No","No","No","No","No","No","No","No","0","2","3_A","No","No","E","TP","1_<700","4","Si","Si","5","5","5","1","5","5","Si","1_S","4_PcH","Si"
"125","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","5_B","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","2","2_M","No","No","E","TT","1_<700","3","Si","Si","2","5","5","2","5","5","Si","2_C","4_PcH","Si"
"126","M","1_<30","E","CCSS","PuP","No","O","E","3_PC","E","4_S","Si","No","L","Si","Si","No","Si","No","No","Si","No","Si","0","3","1_B","Si","Si","E","TP","3_1000-1499","3","Si","No","2","5","4","1","5","4","No","1_S","3_PsH","No"
"127","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","6_PM","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TT","4_1500-1999","3","No","Si","5","3","4","2","5","4","Si","1_S","5_Otr","No"
"128","M","1_<30","E","CCSS","PuP","No","E","E","6_PM","E","4_S","Si","No","L","Si","Si","Si","Si","No","No","No","No","Si","1","2","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"129","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","8_U","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","No","E","TP","3_1000-1499","3","Si","No","3","5","5","3","5","5","No","1_S","4_PcH","No"
"130","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","Si","No","L","No","No","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","1_<700","5","Si","Si","1","3","1","1","4","2","Si","2_C","3_PsH","Si"
"131","M","1_<30","E","CCSS","PuP","No","E","E","6_PM","E","3_PC","No","No","L","No","No","No","Si","No","No","No","No","Si","0","1","1_B","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"132","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","2_PI","Si","No","L","No","No","No","Si","No","No","No","No","Si","0","2","2_M","No","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"133","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","No","Si","No","No","Si","No","Si","0","2","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","4","4","4","4","5","5","No","1_S","2_ScH","Si"
"134","M","1_<30","E","CCSS","PuP","No","E","E","6_PM","E","6_PM","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","Si","No","E","TT","2_700-999","4","No","No","1","3","1","2","5","5","Si","1_S","3_PsH","No"
"135","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","4_S","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"136","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","No","No","L","No","No","No","No","No","No","Si","No","Si","0","2","2_M","No","No","E","P","1_<700","5","No","Si","3","5","2","1","4","5","No","1_S","3_PsH","No"
"137","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","No","No","No","No","No","No","No","0","2","2_M","No","Si","E","TT","4_1500-1999","3","Si","Si","4","3","5","1","2","2","No","1_S","3_PsH","Si"
"138","M","2_30-34","E","CCSS","PuP","No","E","E","8_U","E","2_PI","Si","No","L","No","No","No","No","No","No","Si","No","Si","0","1","2_M","No","Si","E","TT","1_<700","7","Si","No","2","2","1","1","5","1","No","1_S","2_ScH","No"
"139","M","2_30-34","E","CCSS","PuP","No","E","E","5_B","E","5_B","No","No","L","No","No","No","No","No","No","No","No","No","0","1","1_B","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"140","M","2_30-34","E","CCSS","PuP","No","E","E","6_PM","E","4_S","No","No","L","Si","Si","No","No","No","No","Si","Si","Si","0","1","2_M","No","Si","E","TT","2_700-999","3","Si","Si","5","2","2","2","4","2","Si","1_S","3_PsH","Si"
"141","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","3_PC","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TT","2_700-999","3","Si","Si","3","5","2","2","5","5","No","1_S","2_ScH","Si"
"142","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","5_B","Si","No","O","Si","Si","No","No","No","No","Si","Si","Si","0","1","1_B","No","No","E","TT","4_1500-1999","3","Si","Si","4","4","3","3","5","4","No","2_C","3_PsH","Si"
"143","M","2_30-34","E","CCSS","PuP","No","E","E","2_PI","E","5_B","Si","No","L","Si","Si","No","No","No","No","Si","No","Si","0","2","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","4","5","3","3","5","3","No","1_S","5_Otr","Si"
"144","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","No","No","No","No","Si","No","Si","0","1","1_B","No","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"145","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","4_PcH","No"
"146","M","3_>=35","E","CCSS","PuP","No","E","E","3_PC","E","4_S","Si","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","No","Si","E","TT","3_1000-1499","4","Si","Si","4","4","2","2","3","1","Si","1_S","4_PcH","Si"
"147","M","3_>=35","E","CCSS","PuP","No","E","E","2_PI","E","2_PI","Si","No","L","Si","No","No","No","No","No","No","Si","Si","0","1","1_B","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","4_PcH","No"
"148","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","Si","E","P","3_1000-1499","3","Si","Si","4","4","3","3","4","5","Si","1_S","5_Otr","Si"
"149","M","1_<30","E","CCSS","PrP","No","E","E","5_B","E","5_B","No","No","O","Si","No","No","No","No","No","No","No","No","0","3","3_A","No","Si","E","TP","3_1000-1499","3","No","No","1","1","5","4","4","4","No","1_S","3_PsH","No"
"150","M","1_<30","E","CCSS","PrP","No","E","E","4_S","E","4_S","No","No","O","Si","Si","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","4","4","2","2","3","2","Si","1_S","3_PsH","Si"
"151","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","O","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TT","3_1000-1499","6","No","No","1","1","1","2","5","5","No","1_S","3_PsH","No"
"152","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","4_S","Si","No","L","No","No","No","Si","No","No","No","No","Si","0","1","3_A","Si","No","E","TT","2_700-999","3","Si","Si","1","1","1","1","1","1","No","1_S","5_Otr","Si"
"153","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","0","2_M","Si","No","E","TT","1_<700","4","No","Si","3","2","1","1","1","1","Si","1_S","4_PcH","No"
"154","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","6_PM","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","5","2","4","2","2","4","Si","1_S","2_ScH","Si"
"155","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","4_S","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","Si","No","E","TT","4_1500-1999","3","Si","Si","4","4","3","4","4","4","Si","1_S","1_UNI","Si"
"156","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","No","No","No","No","Si","No","Si","0","2","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"157","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","5_B","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","3","4","3","3","4","4","Si","1_S","5_Otr","Si"
"158","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","2","2_M","Si","Si","E","TT","4_1500-1999","3","Si","Si","5","1","5","1","4","5","No","1_S","3_PsH","Si"
"159","M","2_30-34","E","CCSS","PuP","No","E","E","7_PS","E","7_PS","No","No","P","Si","No","Si","Si","No","No","No","No","Si","1","1","2_M","Si","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","3_PsH","No"
"160","M","2_30-34","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","Si","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"161","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","No","No","L","Si","Si","Si","Si","No","No","Si","No","Si","1","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","5","3","5","3","5","4","Si","1_S","2_ScH","Si"
"162","M","2_30-34","E","CCSS","PuP","No","E","E","6_PM","E","5_B","No","No","P","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","3_PsH","No"
"163","M","3_>=35","E","CCSS","PuP","No","E","E","2_PI","E","4_S","No","No","L","Si","No","Si","Si","No","No","No","No","Si","1","3","2_M","No","Si","E","TT","4_1500-1999","3","Si","Si","4","4","4","4","4","4","Si","1_S","5_Otr","Si"
"164","M","3_>=35","E","CCSS","PuP","No","E","E","3_PC","E","4_S","Si","No","O","Si","Si","No","No","No","No","Si","No","Si","0","1","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","4_PcH","No"
"165","M","1_<30","E","CCSS","PuP","No","E","E","2_PI","E","3_PC","Si","No","L","Si","Si","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","2_700-999","3","Si","Si","5","5","4","4","5","5","No","1_S","4_PcH","Si"
"166","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","No","No","No","No","No","No","No","No","0","0","1_B","No","No","E","TP","1_<700","6","No","No","1","1","1","1","5","5","No","1_S","1_UNI","No"
"167","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","2_PI","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"168","M","1_<30","E","CCSS","PuP","No","E","E","7_PS","E","6_PM","No","No","O","Si","Si","Si","Si","No","No","No","No","Si","1","1","3_A","No","No","E","TP","4_1500-1999","3","Si","Si","2","4","5","3","4","3","Si","1_S","3_PsH","Si"
"169","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","Si","L","Si","Si","No","No","No","No","No","No","No","0","1","1_B","No","No","E","TP","4_1500-1999","3","Si","No","5","4","5","1","4","5","No","1_S","4_PcH","No"
"170","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","5","5","5","1","2","1","No","1_S","3_PsH","Si"
"171","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TT","1_<700","6","Si","Si","4","3","1","1","2","4","Si","1_S","4_PcH","Si"
"172","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","8_U","Si","No","L","Si","Si","Si","Si","No","No","No","No","Si","1","2","2_M","No","No","E","TT","1_<700","3","Si","Si","3","5","3","2","5","5","Si","2_C","5_Otr","Si"
"173","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","8_U","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TT","4_1500-1999","3","Si","No","5","1","1","1","5","4","Si","1_S","4_PcH","No"
"174","M","1_<30","E","CCSS","PuP","No","E","E","5_B","E","8_U","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","2","1_B","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"175","H","2_30-34","E","CCSS","PuP","No","E","E","5_B","E","5_B","No","No","L","No","No","No","No","No","No","Si","No","Si","0","1","3_A","No","Si","E","TP","4_1500-1999","3","No","No","1","1","5","5","2","4","No","1_S","4_PcH","No"
"176","M","2_30-34","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","P","Si","Si","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","1_<700","7","No","No","1","1","4","1","5","1","No","1_S","3_PsH","No"
"177","M","2_30-34","E","CCSS","PuP","No","E","E","6_PM","E","6_PM","No","No","L","Si","Si","No","Si","No","No","Si","Si","Si","0","1","2_M","No","No","E","TP","3_1000-1499","2","Si","Si","5","5","2","5","5","5","No","1_S","1_UNI","Si"
"178","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","Si","No","No","No","No","Si","Si","Si","0","2","2_M","No","No","E","TP","3_1000-1499","4","Si","No","4","4","1","3","4","3","Si","1_S","2_ScH","No"
"179","M","3_>=35","E","CCSS","PuP","No","E","E","4_S","E","5_B","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TT","3_1000-1499","6","No","No","1","1","1","1","1","1","No","2_C","4_PcH","No"
"180","H","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","7_PS","Si","No","L","Si","No","No","Si","No","No","No","No","Si","0","2","2_M","No","No","E","TT","1_<700","4","No","No","5","2","5","2","5","2","Si","1_S","4_PcH","No"
"181","M","1_<30","E","CCSS","PuP","No","E","E","6_PM","E","3_PC","Si","Si","L","Si","Si","No","No","No","No","No","No","No","0","2","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"182","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","P","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"183","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","Si","No","P","Si","No","No","No","No","No","Si","No","Si","0","2","2_M","Si","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","2_ScH","No"
"184","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","6_PM","No","No","L","No","No","No","No","No","No","No","No","No","0","2","2_M","Si","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","2_ScH","No"
"185","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","5_B","Si","No","L","No","No","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TT","2_700-999","7","No","No","1","1","1","1","4","2","No","1_S","3_PsH","No"
"186","M","1_<30","E","CCSS","PuP","No","E","E","4_S","E","4_S","Si","No","L","Si","No","No","No","No","No","Si","No","Si","0","0","2_M","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"187","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","7_PS","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","No","E","TT","2_700-999","4","No","No","1","4","1","1","5","5","No","1_S","4_PcH","No"
"188","M","1_<30","E","CCSS","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","5","5","4","4","5","5","Si","1_S","4_PcH","Si"
"189","M","1_<30","E","CCSS","PrP","No","E","E","6_PM","E","3_PC","No","No","L","No","No","Si","No","No","No","No","No","Si","2","1","2_M","No","No","E","TT","3_1000-1499","7","No","No","1","1","1","3","4","2","No","1_S","3_PsH","No"
"190","M","2_30-34","E","CCSS","PuP","No","E","E","4_S","E","5_B","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","Si","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","3_PsH","No"
"191","M","3_>=35","E","CCSS","PrV","No","E","E","4_S","E","4_S","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","Si","No","E","TT","3_1000-1499","4","Si","Si","3","5","1","3","5","3","Si","1_S","5_Otr","Si"
"192","M","3_>=35","O","CCSS","PuP","No","E","E","4_S","O","4_S","No","No","O","Si","No","Si","No","No","No","Si","No","Si","1","1","1_B","No","No","E","TP","4_1500-1999","4","Si","Si","5","3","1","4","5","5","No","1_S","1_UNI","Si"
"193","H","1_<30","E","CCSS","PuP","No","E","E","4_S","E","8_U","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","Si","No","E","TT","2_700-999","3","Si","Si","2","3","5","1","4","3","Si","1_S","3_PsH","Si"
"194","M","1_<30","E","CCSS","PuP","No","E","E","3_PC","E","3_PC","No","No","P","Si","Si","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","3_1000-1499","4","Si","Si","5","5","1","2","5","3","No","1_S","1_UNI","Si"
